paper_id,author,year,genus,species,genus_species,annual_perennial,growth_form,habitat_type,sample_country,sample_continent,sites_sampled,strain_source,num_nodules,num_plants,genbank,genetic_region,strain_richness,compares_homeaway,proportion_novel_strains,proportion_familiar_strains,compares_natinv,proportion_overlapping_strains,num_spp_compared,notes
214,Ricon-Rosales et al,2013,Calliandra,grandiflora,Calliandra_grandiflora,perennial,woody,,Mexico,SA,1,field nodules_soil trapping,42,999,0,ARDRA,11,0,999,999,0,999,999,
214,Ricon-Rosales et al,2013,Calliandra,grandiflora,Calliandra_grandiflora,perennial,woody,,Mexico,SA,1,field nodules_soil trapping,30,999,1,16S,13,0,999,999,0,999,999,
215,Rivas et al,2003,Neptunia,natans,Neptunia_natans,perennial,herb,,India,AS,1,field_nodules,2,999,0,TP-RAPD,1,0,999,999,0,999,999,
215,Rivas et al,2003,Neptunia,natans,Neptunia_natans,perennial,herb,,India,AS,1,field_nodules,2,999,1,16S,1,0,999,999,0,999,999,
215,Rivas et al,2003,Neptunia,natans,Neptunia_natans,perennial,herb,,India,AS,1,field_nodules,2,999,0,SDS-PAGE,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,balansae,Cytisus_balansae,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,RAPD-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,balansae,Cytisus_balansae,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,Box_A1R-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,balansae,Cytisus_balansae,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,multiflorus,Cytisus_multiflorus,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,RAPD-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,multiflorus,Cytisus_multiflorus,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,Box_A1R-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,multiflorus,Cytisus_multiflorus,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,scoparius,Cytisus_scoparius,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,RAPD-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,scoparius,Cytisus_scoparius,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,Box_A1R-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,scoparius,Cytisus_scoparius,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,striatus,Cytisus_striatus,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,RAPD-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,striatus,Cytisus_striatus,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,Box_A1R-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Cytisus,striatus,Cytisus_striatus,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Genista,hystrix,Genista_hystrix,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,RAPD-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Genista,hystrix,Genista_hystrix,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,Box_A1R-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Genista,hystrix,Genista_hystrix,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,RAPD-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,1,field_nodules,1,999,0,Box_A1R-PCR,1,0,999,999,0,999,999,
216,Rodriquez-Echeverria et al,2003,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
217,Rodriquez-Echeverria,2010,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,38,5,0,Box_A1R-PCR,13,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,16,5,1,nifD,10,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,16,5,1,nodA,13,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,16,5,1,ITS,14,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,grandiflora,Cytisus_grandiflora,perennial,woody,,Portugal,EU,1,field_nodules,10,5,0,Box_A1R-PCR,3,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,grandiflora,Cytisus_grandiflora,perennial,woody,,Portugal,EU,1,field_nodules,6,5,1,nifD,5,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,grandiflora,Cytisus_grandiflora,perennial,woody,,Portugal,EU,1,field_nodules,6,5,1,nodA,2,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,grandiflora,Cytisus_grandiflora,perennial,woody,,Portugal,EU,1,field_nodules,6,5,1,ITS,5,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,scoparius,Cytisus_scoparius,perennial,woody,,Portugal,EU,1,field_nodules,6,5,1,nifD,4,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,scoparius,Cytisus_scoparius,perennial,woody,,Portugal,EU,1,field_nodules,6,5,1,nodA,3,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Cytisus,scoparius,Cytisus_scoparius,perennial,woody,,Portugal,EU,1,field_nodules,6,5,1,ITS,6,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Ulex,europaeus,Ulex_europaeus,perennial,woody,,Portugal,EU,1,field_nodules,35,5,0,Box_A1R-PCR,9,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Ulex,europaeus,Ulex_europaeus,perennial,woody,,Portugal,EU,1,field_nodules,12,5,1,nifD,8,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Ulex,europaeus,Ulex_europaeus,perennial,woody,,Portugal,EU,1,field_nodules,12,5,1,nodA,5,0,999,999,1,999,999,
217,Rodriquez-Echeverria,2010,Ulex,europaeus,Ulex_europaeus,perennial,woody,,Portugal,EU,1,field_nodules,12,5,1,ITS,10,0,999,999,1,999,999,
218,Rodriquez-Echeverria et al,2007,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,44,9,0,Box_A1R-PCR,20,0,999,999,0,999,999,
218,Rodriquez-Echeverria et al,2007,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,20,9,1,16S,14,0,999,999,0,999,999,
218,Rodriquez-Echeverria et al,2007,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Portugal,EU,1,field_nodules,20,9,1,ITS,18,0,999,999,0,999,999,
219,Rodriguez-Echeverria et al,2011,Acacia,spp,Acacia_spp,,,,Australia,AU,1,field_nodules,999,999,0,Box_A1R-PCR,29,0,999,999,0,999,999,paper describes over 15 species but does not separate them out for box A1R
219,Rodriguez-Echeverria et al,2011,Acacia,dealbata,Acacia_dealbata,perennial,woody,,Australia,AU,3,field_nodules,14,999,1,16S,14,0,999,999,0,999,999,
219,Rodriguez-Echeverria et al,2011,Acacia,longifolia,Acacia_longifolia,perennial,woody,,Australia,AU,2,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
219,Rodriguez-Echeverria et al,2011,Acacia,melanoxylon,Acacia_melanoxylon,perennial,woody,,Australia,AU,6,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
219,Rodriguez-Echeverria et al,2011,Acacia,pycnantha,Acacia_pycnantha,perennial,woody,,Australia,AU,1,field_nodules,2,999,1,16S,2,0,999,999,0,999,999,
219,Rodriguez-Echeverria et al,2011,Acacia,pycnantha,Acacia_pycnantha,perennial,woody,,Australia,AU,1,field_nodules,17,999,1,ITS,13,0,999,999,0,999,999,
219,Rodriguez-Echeverria et al,2011,Acacia,saligna,Acacia_saligna,perennial,woody,,Australia,AU,2,field_nodules,11,999,1,16S,10,0,999,999,0,999,999,
220,Rodriguez-Echeverria et al,2014,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,8,soil_trapping,193,999,0,Box_A1R-PCR,31,0,999,999,0,999,999,
220,Rodriguez-Echeverria et al,2014,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,8,soil_trapping,31,999,,16S,24,0,999,999,0,999,999,
220,Rodriguez-Echeverria et al,2014,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,8,soil_trapping,31,999,1,atpD,27,0,999,999,0,999,999,
220,Rodriguez-Echeverria et al,2014,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,8,soil_trapping,31,999,1,glnII,27,0,999,999,0,999,999,
220,Rodriguez-Echeverria et al,2014,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,8,soil_trapping,31,999,1,recA,27,0,999,999,0,999,999,
221,Romdhane et al,2005,Acacia,tortilis,Acacia_tortilis,perennial,woody,,Tunisia,AF,11,field_nodules_soil_trapping,31,999,0,RFLP,20,0,999,999,0,999,999,
221,Romdhane et al,2005,Acacia,tortilis,Acacia_tortilis,perennial,woody,,Tunisia,AF,11,field_nodules_soil_trapping,31,999,0,IGS,20,0,999,999,0,999,999,
221,Romdhane et al,2005,Acacia,tortilis,Acacia_tortilis,perennial,woody,,Tunisia,AF,11,field_nodules_soil_trapping,31,999,0,16S,6,0,999,999,0,999,999,
222,Romdhane et al,2006,Acacia,tortilis,Acacia_tortilis,perennial,woody,,Tunisia,AF,9,field_nodules,40,999,1,16S_PCR-RFLP,9,0,999,999,0,999,999,
222,Romdhane et al,2006,Acacia,tortilis,Acacia_tortilis,perennial,woody,,Tunisia,AF,9,field_nodules,40,999,0,IGS_PCR-RFLP,20,0,999,999,0,999,999,
223,Rome et al,1996,Medicago,truncatula,Medicago_truncatula,perennial,herb,,France,EU,1,field_nodules,73,999,0,RFLP_PCR,17,0,999,999,0,999,999,
223,Rome et al,1996,Medicago,truncatula,Medicago_truncatula,perennial,herb,,France,EU,1,field_nodules,73,999,0,nifD-K,5,0,999,999,0,999,999,
223,Rome et al,1996,Medicago,truncatula,Medicago_truncatula,perennial,herb,,France,EU,1,field_nodules,73,999,0,nodD1,3,0,999,999,0,999,999,
223,Rome et al,1996,Medicago,truncatula,Medicago_truncatula,perennial,herb,,France,EU,1,field_nodules,73,999,0,nodD2,4,0,999,999,0,999,999,
223,Rome et al,1996,Medicago,truncatula,Medicago_truncatula,perennial,herb,,France,EU,1,field_nodules,73,999,0,16S,999,0,999,999,0,999,999,
223,Rome et al,1996,Medicago,truncatula,Medicago_truncatula,perennial,herb,,France,EU,1,field_nodules,73,999,0,IGS,999,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Cytisus,laburnuum,Cytisus_laburnuum,,,,Spain,EU,1,field_nodules,1,999,1,ARDRA,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Cytisus,laburnuum,Cytisus_laburnuum,,,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Adenocarpus,hispanicus,Adenocarpus_hispanicus,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,ARDRA,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Adenocarpus,hispanicus,Adenocarpus_hispanicus,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Colutea,arborescens,Colutea_arborescens,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,ARDRA,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Colutea,arborescens,Colutea_arborescens,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Cytisus,purgans,Cytisus_purgans,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,ARDRA,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Cytisus,purgans,Cytisus_purgans,perennial,woody,,Spain,EU,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Spartium,junceum,Spartium_junceum,perennial,woody,,Spain,EU,1,field_nodules,2,999,1,ARDRA,2,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Spartium,junceum,Spartium_junceum,perennial,woody,,Spain,EU,1,field_nodules,2,999,1,16S,2,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,1,field_nodules,3,999,1,ARDRA,2,0,999,999,0,999,999,
224,Ruiz-Diez et al,2009,Retama,sphaerocarpa,Retama_sphaerocarpa,perennial,woody,,Spain,EU,1,field_nodules,3,999,1,16S,3,0,999,999,0,999,999,
225,Sajnaga et al,2001,Sarothamnus,scoparius,Sarothamnus_scoparius,perennial,woody,,Poland,EU,999,999,20,999,0,nodC,1,0,999,999,0,999,999,
225,Sajnaga et al,2001,Sarothamnus,scoparius,Sarothamnus_scoparius,perennial,woody,,Japan,AS,999,999,9,999,0,999,999,0,999,999,0,999,999,no genetic tests run for these nodules
226,Samba et al,1999,Crotalaria,perrotteti,Crotalaria_perrotteti,,,,Senegal,AF,4,field_nodules,26,999,0,SDS-PAGE,2,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,lathyroides,Crotalaria_lathyroides,annual,herb,grassland,Senegal,AF,2,field_nodules,3,999,0,SDS-PAGE,1,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,podocarpa,Crotalaria_podocarpa,annual,herb,,Senegal,AF,1,field_nodules,26,999,0,SDS-PAGE,3,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,comosa,Crotalaria_comosa,perennial,herb,,Senegal,AF,1,field_nodules,12,999,0,SDS-PAGE,3,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,glaucoides,Crotalaria_glaucoides,perennial,herb,,Senegal,AF,3,field_nodules,19,999,0,SDS-PAGE,3,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,goreensis,Crotalaria_goreensis,perennial,herb,,Senegal,AF,4,field_nodules,11,999,0,SDS-PAGE,1,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,hyssopifolia,Crotalaria_hyssopifolia,perennial,herb,,Senegal,AF,2,field_nodules,4,999,0,SDS-PAGE,2,0,999,999,0,999,999,
226,Samba et al,1999,Crotalaria,retusa,Crotalaria_retusa,perennial,woody,,Senegal,AF,3,field_nodules,16,999,0,SDS-PAGE,2,0,999,999,0,999,999,
227,Sanchez et al,2011,Lupinus,mariae-josephi,Lupinus_mariae-josephi,,,,Spain,EU,1,soil_trapping,13,999,1,16S,9,0,999,999,0,999,999,
227,Sanchez et al,2011,Lupinus,mariae-josephi,Lupinus_mariae-josephi,,,,Spain,EU,1,soil_trapping,13,999,1,glnII,8,0,999,999,0,999,999,
227,Sanchez et al,2011,Lupinus,mariae-josephi,Lupinus_mariae-josephi,,,,Spain,EU,1,soil_trapping,13,999,1,recA,8,0,999,999,0,999,999,
227,Sanchez et al,2011,Lupinus,mariae-josephi,Lupinus_mariae-josephi,,,,Spain,EU,1,soil_trapping,13,999,1,atpD,8,0,999,999,0,999,999,
227,Sanchez et al,2011,Lupinus,mariae-josephi,Lupinus_mariae-josephi,,,,Spain,EU,1,soil_trapping,13,999,1,nodC,9,0,999,999,0,999,999,
228,Sarr et al,2005,Acacia,nilotica adansonii,Acacia_nilotica_adansonii,perennial,woody,,Mauritania,AF,1,soil_trapping,14,999,1,RFLP-IGS,5,0,999,999,0,999,999,
228,Sarr et al,2005,Acacia,nilotica adansonii,Acacia_nilotica_adansonii,perennial,woody,,Senegal,AF,1,soil_trapping,4,999,0,RFLP-IGS,2,0,999,999,0,999,999,
228,Sarr et al,2005,Acacia,nilotica tomentosa,Acacia_nilotica_tomentosa,perennial,woody,,Mauritania,AF,1,soil_trapping,16,999,0,RFLP-IGS,3,0,999,999,0,999,999,
228,Sarr et al,2005,Acacia,nilotica tomentosa,Acacia_nilotica_tomentosa,perennial,woody,,Senegal,AF,1,soil_trapping,12,999,0,RFLP-IGS,2,0,999,999,0,999,999,
228,Sarr et al,2005,Acacia,senegal,Acacia_senegal,perennial,woody,,Mauritania,AF,1,soil_trapping,24,999,1,RFLP-IGS,4,0,999,999,0,999,999,
228,Sarr et al,2005,Acacia,senegal,Acacia_senegal,perennial,woody,,Senegal,AF,1,soil_trapping,12,999,0,RFLP-IGS,3,0,999,999,0,999,999,
229,Sene et al,2012,999,999,999,,,,Senegal_deforested,AF,1,soil_trapping,11,999,0,PCR-RFLP,2,0,999,999,0,999,999,two distinct sites either man made or deforested
229,Sene et al,2012,999,999,999,,,,Senegal_man-made,AF,1,soil_trapping,26,999,0,PCR-RFLP,3,0,999,999,0,999,999,two distinct sites either man made or deforested
229,Sene et al,2012,999,999,999,,,,Senegal_deforested,AF,1,soil_trapping,11,999,0,ITS,11,0,999,999,0,999,999,two distinct sites either man made or deforested
229,Sene et al,2012,999,999,999,,,,Senegal_man-made,AF,1,soil_trapping,26,999,0,ITS,26,0,999,999,0,999,999,two distinct sites either man made or deforested
229,Sene et al,2012,999,999,999,,,,Senegal_deforested,AF,1,soil_trapping,11,999,1,16S,11,0,999,999,0,999,999,two distinct sites either man made or deforested
229,Sene et al,2012,999,999,999,,,,Senegal_man-made,AF,1,soil_trapping,26,999,1,16S,25,0,999,999,0,999,999,two distinct sites either man made or deforested
230,Sene et al,2013,999,999,999,,,,Senegal,AF,1,soil_trapping,40,999,1,ITS,40,0,999,999,0,999,999,used Macroptilium atropurpureum as a host plant but the soil the rhizobia came from was in an area with many different trees
231,Sharma et al,2005,Sesbania,aegyptiaca,Sesbania_aegyptiaca,perennial,woody,,Delhi,AS,6,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
231,Sharma et al,2005,Sesbania,aegyptiaca,Sesbania_aegyptiaca,perennial,woody,,Delhi,AS,6,field_nodules,5,999,0,NPC-PCR,3,0,999,999,0,999,999,
231,Sharma et al,2005,Sesbania,rostrata,Sesbania_rostrata,perennial,woody,,Delhi,AS,6,field_nodules,3,999,1,16S,1,0,999,999,0,999,999,
231,Sharma et al,2005,Sesbania,rostrata,Sesbania_rostrata,perennial,woody,,Delhi,AS,6,field_nodules,3,999,0,NPC-PCR,1,0,999,999,0,999,999,
231,Sharma et al,2005,Sesbania,sesban,Sesbania_sesban,perennial,woody,,Delhi,AS,6,field_nodules,5,999,1,16S,4,0,999,999,0,999,999,
231,Sharma et al,2005,Sesbania,sesban,Sesbania_sesban,perennial,woody,,Delhi,AS,6,field_nodules,18,999,0,NPC-PCR,9,0,999,999,0,999,999,
232,Shen et al,2010,Camptotheca,acuminata Decne,Camptotheca_acuminata_Decne,perennial,woody,,China,AS,1,soil_trapping,1,999,1,16S,1,0,999,999,0,999,999,
232,Shen et al,2010,Camptotheca,acuminata Decne,Camptotheca_acuminata_Decne,perennial,woody,,China,AS,1,soil_trapping,1,999,1,recA,1,0,999,999,0,999,999,
232,Shen et al,2010,Camptotheca,acuminata Decne,Camptotheca_acuminata_Decne,perennial,woody,,China,AS,1,soil_trapping,1,999,1,atpD,1,0,999,999,0,999,999,
233,Sheu et al,2012,Mimosa,cordistipula,Mimosa_cordistipula,,,,Brazil,SA,999,999,3,999,1,16S,2,0,999,999,0,999,999,bacteria are from a different study (Bontemps et al 2010
233,Sheu et al,2012,Mimosa,cordistipula,Mimosa_cordistipula,,,,Brazil,SA,999,999,3,999,0,recA,1,0,999,999,0,999,999,bacteria are from a different study (Bontemps et al 2010
233,Sheu et al,2012,Mimosa,misera,Mimosa_misera,,,,Brazil,SA,999,999,1,999,1,16S,1,0,999,999,0,999,999,bacteria are from a different study (Bontemps et al 2010
233,Sheu et al,2012,Mimosa,misera,Mimosa_misera,,,,Brazil,SA,999,999,1,999,0,recA,1,0,999,999,0,999,999,bacteria are from a different study (Bontemps et al 2010
234,Sheu et al,2013,Mimosa,candollei,Mimosa_candollei,perennial,woody,,Brazil,SA,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
234,Sheu et al,2013,Mimosa,candollei,Mimosa_candollei,perennial,woody,,Brazil,SA,1,field_nodules,1,999,0,recA,1,0,999,999,0,999,999,
234,Sheu et al,2013,Mimosa,pudica,Mimosa_pudica,perennial,woody,,Brazil,SA,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
234,Sheu et al,2013,Mimosa,pudica,Mimosa_pudica,perennial,woody,,Brazil,SA,1,field_nodules,1,999,0,recA,1,0,999,999,0,999,999,
234,Sheu et al,2013,Mimosa,tenuiflora,Mimosa_tenuiflora,perennial,woody,,Brazil,SA,1,field_nodules,1,999,1,16S,1,0,999,999,0,999,999,
234,Sheu et al,2013,Mimosa,tenuiflora,Mimosa_tenuiflora,perennial,woody,,Brazil,SA,1,field_nodules,1,999,0,recA,1,0,999,999,0,999,999,
235,Shiraishi et al,2010,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,10,999,1,nodA,10,0,999,999,0,999,999,
235,Shiraishi et al,2010,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,1,999,1,nodC,1,0,999,999,0,999,999,
235,Shiraishi et al,2010,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,10,999,1,nifH,10,0,999,999,0,999,999,
235,Shiraishi et al,2010,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,10,999,1,nifHD,10,0,999,999,0,999,999,
235,Shiraishi et al,2010,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,757,999,0,RFLP,10,0,999,999,0,999,999,
235,Shiraishi et al,2010,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,10,999,1,16S,10,0,999,999,0,999,999,
236,Shiraishi et al,2011,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,432,6,0,PCR_RFLP,51,0,999,999,0,999,999,
236,Shiraishi et al,2011,Robinia,pseudoacacia,Robinia_pseudoacacia,perennial,woody,,Japan,AS,1,field_nodules,7,6,1,16S,3,0,999,999,0,999,999,
237,Squartini et al,2002,Hedysarum,coronarium L. Leguminosae,Hedysarum_coronarium_L._Leguminosae,perennial,herb,,Algeria,AF,1,999,2,999,0,ADRA,1,0,999,999,0,999,999,"all data taken from Gen Bank, no ground collection"
237,Squartini et al,2002,Hedysarum,coronarium L. Leguminosae,Hedysarum_coronarium_L._Leguminosae,perennial,herb,,Spain,EU,1,999,3,999,1,ADRA,3,0,999,999,0,999,999,"all data taken from Gen Bank, no ground collection"
237,Squartini et al,2002,Hedysarum,coronarium L. Leguminosae,Hedysarum_coronarium_L._Leguminosae,perennial,herb,,Balearic_Islands,EU,1,999,1,999,0,ADRA,1,0,999,999,0,999,999,"all data taken from Gen Bank, no ground collection"
